Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Credit_Score
55,Mechanic,107677,3,4,0.12,2,11,7,3,Standard,877,0.3,302,1
55,Mechanic,107677,3,4,0.12,2,11,9,7,Standard,877,0.32,305,1
55,Mechanic,107677,3,4,0.12,2,11,9,7,Standard,877,0.26,307,1
55,Mechanic,107677,3,4,0.12,2,9,9,7,Standard,877,0.4,309,1
27,Engineer,130210,7,4,0.05,1,16,11,4,Standard,61,0.34,268,1
27,Engineer,130210,7,4,0.05,1,18,9,4,Standard,61,0.4,269,1
27,Engineer,130210,7,4,0.05,1,18,12,4,Standard,61,0.33,270,1
27,Engineer,130210,7,4,0.05,1,18,9,4,Standard,61,0.31,272,1
45,Accountant,10482,3,4,0.12,7,8,13,6,Standard,144,0.32,166,1
46,Accountant,10482,3,4,0.12,7,8,13,6,Standard,144,0.25,167,1
46,Accountant,10482,3,4,0.12,7,13,12,6,Standard,144,0.34,168,1
46,Accountant,10482,3,4,0.12,7,8,12,7,Standard,144,0.28,170,0
46,Accountant,10482,3,4,0.12,7,8,12,7,Standard,144,0.23,171,0
32,Architect,10344,10,8,0.22,3,62,17,12,Bad,2528,0.25,126,1
30,Mechanic,143570,1,4,0.05,2,16,2,2,Good,1331,0.29,390,1
27,Engineer,59992,6,9,0.22,8,22,16,8,Bad,2600,0.3,74,0
28,Engineer,59992,6,9,0.22,8,23,16,13,Bad,2600,0.32,78,0
28,Engineer,59992,6,9,0.22,8,18,16,13,Bad,2600,0.29,81,0
32,Journalist,7184,6,8,0.31,7,48,25,8,Bad,2331,0.38,204,0
32,Journalist,7184,6,8,0.31,7,48,25,8,Bad,2331,0.23,205,1
33,Journalist,7184,6,8,0.31,7,51,25,13,Bad,2331,0.23,207,0
33,Journalist,7184,6,8,0.31,7,51,27,13,Bad,2331,0.28,209,0
33,Journalist,7184,6,8,0.31,7,47,22,13,Bad,2331,0.31,210,0
36,Architect,77594,10,10,0.29,4,27,14,6,Standard,1360,0.28,153,0
36,Architect,77594,10,10,0.29,4,32,17,6,Standard,1360,0.38,154,0
36,Architect,77594,10,10,0.29,4,27,11,11,Standard,1360,0.36,155,0
36,Architect,77594,10,10,0.29,4,27,14,11,Standard,1360,0.33,156,0
37,Architect,77594,10,10,0.29,4,24,14,11,Standard,1360,0.36,158,0
37,Architect,77594,10,10,0.29,4,27,14,11,Standard,1360,0.3,159,0
35,Developer,84604,4,5,0.14,2,8,8,2,Standard,756,0.31,298,1
35,Developer,84604,4,5,0.14,2,8,8,2,Standard,756,0.29,300,1
36,Developer,84604,4,5,0.14,2,8,10,2,Standard,756,0.29,301,1
36,Developer,84604,4,5,0.14,2,8,8,3,Standard,756,0.37,302,1
50,Developer,26596,6,7,0.13,3,26,11,0,Standard,841,0.27,237,1
50,Developer,26596,6,7,0.13,3,28,11,0,Standard,841,0.34,238,1
50,Developer,26596,6,7,0.13,3,28,12,0,Standard,841,0.26,240,2
21,Media_Manager,73675,5,4,0.2,1,6,17,2,Standard,56,0.31,376,1
21,Media_Manager,73675,5,4,0.2,1,6,17,2,Standard,56,0.35,379,1
21,Media_Manager,73675,5,4,0.2,1,6,17,2,Standard,56,0.39,380,1
21,Media_Manager,73675,5,4,0.2,1,6,17,7,Standard,56,0.29,382,1
21,Media_Manager,73675,5,4,0.2,1,3,15,7,Standard,56,0.26,383,1
22,Developer,22380,5,6,0.14,3,17,16,6,Standard,939,0.32,271,2
22,Developer,22380,5,6,0.14,3,16,16,6,Standard,939,0.34,272,2
23,Developer,22380,5,6,0.14,3,16,16,6,Standard,939,0.3,274,2
23,Developer,22380,5,6,0.14,3,18,16,6,Standard,939,0.33,275,2
42,Scientist,12144,4,5,0.07,3,26,7,2,Standard,1292,0.33,317,1
42,Scientist,12144,4,5,0.07,3,24,6,2,Standard,1292,0.38,318,1
43,Scientist,12144,4,5,0.07,3,26,9,2,Standard,1292,0.3,321,1
43,Scientist,12144,4,5,0.07,3,26,9,2,Standard,1292,0.38,323,1
21,Journalist,19627,0,7,0.12,4,4,12,2,Good,141,0.32,209,2
22,Journalist,19627,0,7,0.12,4,4,10,2,Good,141,0.27,211,2
22,Journalist,19627,0,7,0.12,4,4,11,7,Good,141,0.26,213,2
22,Journalist,19627,0,7,0.12,4,4,12,7,Good,141,0.26,214,1
22,Teacher,35007,5,2,0.02,0,1,9,1,Good,733,0.37,384,2
22,Teacher,35007,5,2,0.02,0,1,9,1,Good,733,0.35,385,2
22,Teacher,35007,5,2,0.02,0,1,9,1,Good,733,0.27,386,2
22,Teacher,35007,5,2,0.02,0,1,7,1,Good,733,0.25,387,2
22,Teacher,35007,5,2,0.02,0,0,6,1,Good,733,0.37,388,2
22,Teacher,35007,5,2,0.02,0,1,7,1,Good,733,0.27,389,2
37,Journalist,21093,1,5,0.1,3,9,9,3,Good,694,0.35,322,2
37,Journalist,21093,1,5,0.1,3,13,12,3,Good,694,0.25,323,2
37,Journalist,21093,1,5,0.1,3,13,9,3,Good,694,0.29,324,2
38,Journalist,21093,1,5,0.1,3,13,9,7,Good,694,0.28,327,2
38,Journalist,21093,1,5,0.1,3,13,9,7,Good,694,0.3,328,2
24,Manager,31977,10,9,0.23,7,20,22,8,Bad,2256,0.38,135,0
24,Manager,31977,10,9,0.23,7,20,22,8,Bad,2256,0.27,136,0
25,Manager,31977,10,9,0.23,7,20,22,8,Bad,2256,0.32,139,0
25,Manager,31977,10,9,0.23,7,16,22,8,Bad,2256,0.26,140,0
38,Manager,25876,4,6,0.07,3,5,15,4,Standard,71,0.37,255,1
39,Manager,25876,4,6,0.07,3,5,15,4,Standard,71,0.29,258,1
39,Manager,25876,4,6,0.07,3,5,15,4,Standard,71,0.4,259,1
39,Manager,25876,4,6,0.07,3,0,15,4,Standard,71,0.36,260,1
39,Manager,25876,4,6,0.07,3,5,15,4,Standard,71,0.4,261,1
31,Teacher,43442,8,8,0.26,7,54,22,11,Bad,4225,0.33,16,0
32,Teacher,43442,8,8,0.26,7,53,19,11,Bad,4225,0.25,17,0
32,Teacher,43442,8,8,0.26,7,54,21,14,Bad,4225,0.31,18,0
32,Teacher,43442,8,8,0.26,7,58,21,14,Bad,4225,0.26,19,0
32,Teacher,43442,8,8,0.26,7,58,21,14,Bad,4225,0.26,20,0
40,Engineer,28079,3,3,0.2,3,8,16,7,Standard,577,0.26,257,1
40,Engineer,28079,3,3,0.2,3,9,19,7,Standard,577,0.39,258,1
40,Engineer,28079,3,3,0.2,3,9,19,7,Standard,577,0.35,259,1
28,Manager,44332,9,8,0.28,3,20,24,8,Bad,2380,0.39,97,0
28,Manager,44332,9,8,0.28,3,20,22,8,Bad,2380,0.41,100,0
28,Manager,44332,9,8,0.28,3,20,25,8,Bad,2380,0.26,101,0
28,Manager,44332,9,8,0.28,3,20,22,8,Bad,2380,0.3,103,0
28,Manager,44332,9,8,0.28,3,18,23,8,Bad,2380,0.35,104,0
31,Engineer,26053,8,6,0.11,2,11,15,0,Standard,1339,0.35,283,1
31,Engineer,26053,8,6,0.11,2,12,17,0,Standard,1339,0.29,285,1
31,Engineer,26053,8,6,0.11,2,12,11,0,Standard,1339,0.25,288,1
24,Media_Manager,63847,8,3,0.32,7,19,14,6,Standard,2440,0.39,71,0
24,Media_Manager,63847,8,3,0.32,7,19,14,6,Standard,2440,0.24,74,0
24,Media_Manager,63847,8,3,0.32,7,19,14,6,Standard,2440,0.33,75,0
25,Media_Manager,63847,8,3,0.32,7,19,14,6,Standard,2440,0.26,77,1
25,Media_Manager,63847,8,3,0.32,7,19,14,6,Standard,2440,0.32,78,1
44,Engineer,62475,6,8,0.3,2,29,21,7,Bad,2496,0.32,218,0
44,Engineer,62475,6,8,0.3,2,29,22,7,Bad,2496,0.33,219,0
44,Engineer,62475,6,8,0.3,2,29,23,7,Bad,2496,0.35,221,0
45,Engineer,62475,6,8,0.3,2,33,21,7,Bad,2496,0.39,223,1
45,Engineer,62475,6,8,0.3,2,29,21,7,Bad,2496,0.32,224,1
38,Developer,140254,5,1,0.12,0,8,10,2,Good,663,0.38,225,2
38,Developer,140254,5,1,0.12,0,8,10,2,Good,663,0.32,227,1
38,Developer,140254,5,1,0.12,0,9,9,3,Good,663,0.39,228,1
38,Developer,140254,5,1,0.12,0,8,8,3,Good,663,0.29,229,1
38,Developer,140254,5,1,0.12,0,8,10,3,Good,663,0.43,230,1
38,Developer,140254,5,1,0.12,0,8,10,3,Good,663,0.29,231,1
39,Developer,140254,5,1,0.12,0,8,10,3,Good,663,0.41,232,1
44,Journalist,61990,10,10,0.25,9,23,20,9,Bad,3618,0.3,160,0
44,Journalist,61990,10,10,0.25,9,18,18,9,Bad,3618,0.3,163,0
44,Journalist,61990,10,10,0.25,9,18,23,9,Bad,3618,0.38,164,1
44,Journalist,61990,10,10,0.25,9,19,21,9,Bad,3618,0.28,165,0
29,Writer,18949,0,3,0.09,2,11,5,2,Good,1002,0.29,320,2
29,Writer,18949,0,3,0.09,2,10,5,2,Good,1002,0.27,323,2
29,Writer,18949,0,3,0.09,2,11,2,2,Good,1002,0.31,324,2
29,Writer,18949,0,3,0.09,2,11,5,4,Good,1002,0.35,326,1
29,Writer,18949,0,3,0.09,2,11,5,4,Good,1002,0.37,327,2
36,Developer,23304,4,7,0.15,0,31,10,6,Standard,366,0.34,186,1
36,Developer,23304,4,7,0.15,0,23,10,6,Standard,366,0.38,187,2
36,Developer,23304,4,7,0.15,0,26,10,6,Standard,366,0.35,188,2
40,Manager,57321,10,10,0.22,9,40,13,7,Bad,2224,0.3,225,1
40,Manager,57321,10,10,0.22,9,42,15,7,Bad,2224,0.25,226,0
40,Manager,57321,10,10,0.22,9,45,16,7,Bad,2224,0.23,227,0
40,Manager,57321,10,10,0.22,9,46,17,7,Bad,2224,0.36,229,0
40,Manager,57321,10,10,0.22,9,44,16,7,Bad,2224,0.37,230,0
40,Manager,57321,10,10,0.22,9,45,17,7,Bad,2224,0.37,232,0
22,Doctor,22433,4,3,0.11,1,1,2,4,Good,1078,0.36,336,2
22,Doctor,22433,4,3,0.11,1,1,4,4,Good,1078,0.37,337,2
22,Doctor,22433,4,3,0.11,1,4,4,4,Good,1078,0.33,338,2
22,Doctor,22433,4,3,0.11,1,1,4,4,Good,1078,0.39,339,2
22,Doctor,22433,4,3,0.11,1,1,4,4,Good,1078,0.27,341,2
34,Entrepreneur,55938,9,6,0.28,5,21,19,9,Standard,2672,0.36,233,0
34,Entrepreneur,55938,9,6,0.28,5,21,21,9,Standard,2672,0.32,235,0
34,Entrepreneur,55938,9,6,0.28,5,23,22,9,Standard,2672,0.33,236,1
35,Entrepreneur,55938,9,6,0.28,5,21,19,12,Standard,2672,0.31,240,0
32,Manager,41998,5,2,0.12,3,1,4,0,Good,67,0.38,192,2
32,Manager,41998,5,2,0.12,3,1,4,0,Good,67,0.4,193,2
32,Manager,41998,5,2,0.12,3,1,2,3,Good,67,0.24,195,2
32,Manager,41998,5,2,0.12,3,0,4,3,Good,67,0.32,196,1
33,Manager,41998,5,2,0.12,3,1,4,3,Good,67,0.37,197,2
31,Mechanic,20162,8,4,0.11,4,13,10,2,Standard,660,0.29,231,1
31,Mechanic,20162,8,4,0.11,4,13,10,2,Standard,660,0.4,235,1
31,Mechanic,20162,8,4,0.11,4,13,10,2,Standard,660,0.25,236,1
27,Musician,18525,10,9,0.34,2,21,14,7,Standard,1632,0.3,126,0
27,Musician,18525,10,9,0.34,2,21,14,7,Standard,1632,0.3,127,0
27,Musician,18525,10,9,0.34,2,21,16,7,Standard,1632,0.28,129,0
27,Musician,18525,10,9,0.34,2,21,14,7,Standard,1632,0.28,130,0
27,Musician,18525,10,9,0.34,2,21,16,7,Standard,1632,0.26,132,0
42,Doctor,18008,3,4,0.08,3,21,7,4,Standard,794,0.25,306,1
43,Doctor,18008,3,4,0.08,3,25,10,6,Standard,794,0.34,309,1
43,Doctor,18008,3,4,0.08,3,21,10,6,Standard,794,0.24,310,1
45,Lawyer,162687,1,5,0.1,2,15,6,4,Good,1194,0.34,309,2
45,Lawyer,162687,1,5,0.1,2,15,8,4,Good,1194,0.3,310,2
46,Lawyer,162687,1,5,0.1,2,15,4,4,Good,1194,0.34,312,1
36,Teacher,50473,3,7,0.32,6,9,15,10,Standard,1316,0.26,227,0
36,Teacher,50473,3,7,0.32,6,11,13,10,Standard,1316,0.25,228,0
36,Teacher,50473,3,7,0.32,6,11,13,10,Standard,1316,0.33,229,1
36,Teacher,50473,3,7,0.32,6,9,15,15,Standard,1316,0.35,231,1
36,Teacher,50473,3,7,0.32,6,11,13,15,Standard,1316,0.27,232,1
36,Teacher,50473,3,7,0.32,6,11,13,15,Standard,1316,0.3,233,1
26,Mechanic,106108,4,3,0.14,3,23,17,4,Standard,514,0.31,218,1
26,Mechanic,106108,4,3,0.14,3,28,20,4,Standard,514,0.26,219,1
27,Mechanic,106108,4,3,0.14,3,28,20,9,Standard,514,0.42,224,1
27,Mechanic,106108,4,3,0.14,3,28,20,9,Standard,514,0.3,225,1
28,Manager,16090,7,5,0.23,2,54,20,8,Bad,1673,0.24,165,0
28,Manager,16090,7,5,0.23,2,54,20,8,Bad,1673,0.39,166,0
28,Manager,16090,7,5,0.23,2,55,22,8,Bad,1673,0.39,168,0
28,Manager,16090,7,5,0.23,2,54,20,8,Bad,1673,0.31,170,0
28,Manager,16090,7,5,0.23,2,54,20,8,Bad,1673,0.25,171,0
37,Writer,47032,8,3,0.16,3,19,5,7,Standard,1901,0.3,206,1
37,Writer,47032,8,3,0.16,3,19,8,7,Standard,1901,0.37,208,1
38,Writer,47032,8,3,0.16,3,21,6,7,Standard,1901,0.39,209,1
38,Writer,47032,8,3,0.16,3,15,8,7,Standard,1901,0.23,210,1
38,Writer,47032,8,3,0.16,3,19,8,7,Standard,1901,0.32,211,1
27,Architect,9817,8,10,0.24,3,28,18,6,Bad,2083,0.24,133,0
27,Architect,9817,8,10,0.24,3,26,16,6,Bad,2083,0.28,134,0
27,Architect,9817,8,10,0.24,3,28,21,9,Bad,2083,0.37,136,0
27,Architect,9817,8,10,0.24,3,30,17,9,Bad,2083,0.37,138,0
30,Engineer,79691,3,5,0.1,0,11,5,5,Good,472,0.3,303,0
31,Engineer,79691,3,5,0.1,0,14,5,5,Good,472,0.4,304,0
31,Engineer,79691,3,5,0.1,0,14,2,5,Good,472,0.31,305,0
31,Engineer,79691,3,5,0.1,0,14,5,5,Good,472,0.39,306,0
31,Engineer,79691,3,5,0.1,0,14,2,5,Good,472,0.3,309,1
44,Mechanic,8215,6,5,0.25,3,38,20,6,Bad,1600,0.36,86,0
44,Mechanic,8215,6,5,0.25,3,37,19,6,Bad,1600,0.29,87,0
44,Mechanic,8215,6,5,0.25,3,38,19,6,Bad,1600,0.38,88,0
45,Mechanic,8215,6,5,0.25,3,38,20,6,Bad,1600,0.31,90,0
21,Lawyer,125734,3,5,0.1,7,12,15,5,Standard,449,0.4,99,1
21,Lawyer,125734,3,5,0.1,7,7,14,5,Standard,449,0.26,100,1
21,Lawyer,125734,3,5,0.1,7,7,18,5,Standard,449,0.42,103,1
22,Lawyer,125734,3,5,0.1,7,7,16,5,Standard,449,0.34,106,1
31,Accountant,59519,10,10,0.31,6,26,19,7,Bad,2979,0.23,23,1
31,Accountant,59519,10,10,0.31,6,35,19,7,Bad,2979,0.28,24,1
31,Accountant,59519,10,10,0.31,6,30,20,7,Bad,2979,0.36,27,1
31,Accountant,59519,10,10,0.31,6,30,19,7,Bad,2979,0.3,28,1
34,Entrepreneur,51323,9,7,0.2,3,52,22,10,Bad,2461,0.32,209,0
34,Entrepreneur,51323,9,7,0.2,3,57,22,10,Bad,2461,0.28,211,0
34,Entrepreneur,51323,9,7,0.2,3,52,21,10,Bad,2461,0.35,214,0
34,Entrepreneur,51323,9,7,0.2,3,52,22,10,Bad,2461,0.3,215,0
34,Entrepreneur,51323,9,7,0.2,3,52,22,14,Bad,2461,0.32,216,0
39,Musician,14623,9,6,0.18,5,49,21,11,Bad,3120,0.25,161,0
39,Musician,14623,9,6,0.18,5,51,21,11,Bad,3120,0.36,163,1
27,Journalist,144396,5,6,0.04,0,9,2,2,Good,923,0.42,312,1
27,Journalist,144396,5,6,0.04,0,7,0,2,Good,923,0.36,313,1
27,Journalist,144396,5,6,0.04,0,9,0,2,Good,923,0.3,314,1
27,Journalist,144396,5,6,0.04,0,9,0,2,Good,923,0.41,315,1
27,Journalist,144396,5,6,0.04,0,9,1,2,Good,923,0.4,316,1
28,Journalist,144396,5,6,0.04,0,9,0,2,Good,923,0.37,318,1
23,Manager,81288,10,6,0.17,6,16,19,7,Bad,3238,0.28,54,1
24,Manager,81288,10,6,0.17,6,13,18,10,Bad,3238,0.23,59,1
27,Doctor,9510,10,8,0.2,8,42,16,7,Bad,3923,0.4,85,0
28,Doctor,9510,10,8,0.2,8,42,19,7,Bad,3923,0.38,86,0
28,Doctor,9510,10,8,0.2,8,41,16,12,Bad,3923,0.26,91,0
43,Entrepreneur,26980,7,3,0.06,2,10,13,5,Standard,156,0.4,201,1
43,Entrepreneur,26980,7,3,0.06,2,10,13,5,Standard,156,0.3,202,1
43,Entrepreneur,26980,7,3,0.06,2,11,12,5,Standard,156,0.34,205,0
43,Entrepreneur,26980,7,3,0.06,2,6,13,5,Standard,156,0.28,206,1
39,Accountant,33049,5,5,0.11,0,1,11,5,Good,692,0.36,247,0
39,Accountant,33049,5,5,0.11,0,1,11,5,Good,692,0.37,248,0
39,Accountant,33049,5,5,0.11,0,1,11,5,Good,692,0.26,249,0
39,Accountant,33049,5,5,0.11,0,1,8,5,Good,692,0.37,250,1
34,Doctor,27880,4,5,0.2,4,13,11,5,Standard,1499,0.22,187,1
34,Doctor,27880,4,5,0.2,4,15,11,5,Standard,1499,0.29,190,2
34,Doctor,27880,4,5,0.2,4,18,11,5,Standard,1499,0.38,191,2
30,Teacher,29661,4,7,0.08,0,9,1,2,Good,80,0.27,299,0
30,Teacher,29661,4,7,0.08,0,9,1,2,Good,80,0.27,300,0
30,Teacher,29661,4,7,0.08,0,9,1,2,Good,80,0.28,301,0
30,Teacher,29661,4,7,0.08,0,9,1,2,Good,80,0.3,302,1
30,Teacher,29661,4,7,0.08,0,9,1,2,Good,80,0.4,303,1
39,Manager,64110,8,4,0.06,1,20,19,7,Standard,174,0.36,74,1
36,Teacher,51433,6,8,0.3,5,57,18,8,Bad,4322,0.34,31,0
37,Teacher,51433,6,8,0.3,5,55,16,8,Bad,4322,0.34,32,0
37,Teacher,51433,6,8,0.3,5,55,16,8,Bad,4322,0.39,33,0
37,Teacher,51433,6,8,0.3,5,54,16,8,Bad,4322,0.35,35,1
37,Teacher,51433,7,9,0.3,5,55,13,11,Bad,4322,0.4,36,0
37,Teacher,51433,7,9,0.3,5,58,16,11,Bad,4322,0.33,37,0
37,Teacher,51433,7,9,0.3,5,55,16,11,Bad,4322,0.36,38,0
35,Engineer,19603,1,5,0.06,1,17,11,0,Good,1048,0.39,257,1
35,Engineer,19603,1,5,0.06,1,10,12,0,Good,1048,0.31,258,1
35,Engineer,19603,1,5,0.06,1,11,14,0,Good,1048,0.37,260,1
35,Engineer,19603,1,5,0.06,1,15,11,0,Good,1048,0.39,261,1
35,Engineer,19603,1,5,0.06,1,12,10,0,Good,1048,0.24,262,1
34,Lawyer,16234,10,5,0.21,7,25,17,11,Bad,2466,0.38,109,0
34,Lawyer,16234,10,5,0.21,7,25,17,15,Bad,2466,0.28,112,0
34,Lawyer,16234,10,5,0.21,7,25,17,15,Bad,2466,0.34,115,0
24,Entrepreneur,24995,5,3,0.08,3,24,9,0,Standard,968,0.34,341,1
24,Entrepreneur,24995,5,3,0.08,3,24,12,0,Standard,968,0.41,342,1
25,Entrepreneur,24995,5,3,0.08,3,27,9,0,Standard,968,0.31,343,1
44,Lawyer,82668,3,6,0.2,1,24,12,0,Standard,540,0.4,290,1
44,Lawyer,82668,3,6,0.2,1,21,9,0,Standard,540,0.41,291,1
44,Lawyer,82668,3,6,0.2,1,21,12,0,Standard,540,0.28,293,1
44,Lawyer,82668,3,6,0.2,1,23,15,0,Standard,540,0.3,294,1
44,Lawyer,82668,3,6,0.2,1,21,12,0,Standard,540,0.38,295,1
30,Manager,21487,1,2,0.06,3,12,10,3,Good,425,0.4,301,2
30,Manager,21487,1,2,0.06,3,12,10,3,Good,425,0.3,303,2
30,Manager,21487,1,2,0.06,3,7,14,3,Good,425,0.36,304,2
30,Manager,21487,1,2,0.06,3,14,12,3,Good,425,0.28,305,2
40,Lawyer,7451,10,6,0.29,5,41,20,8,Bad,1428,0.38,137,0
40,Lawyer,7451,10,6,0.29,5,46,20,9,Bad,1428,0.4,139,1
41,Lawyer,7451,10,6,0.29,5,46,20,9,Bad,1428,0.37,140,0
41,Lawyer,7451,10,6,0.29,5,46,23,9,Bad,1428,0.29,141,0
41,Lawyer,7451,10,6,0.29,5,49,18,9,Bad,1428,0.29,142,1
21,Musician,48089,10,8,0.18,5,55,19,7,Bad,2654,0.28,90,1
21,Musician,48089,10,8,0.18,5,59,19,7,Bad,2654,0.38,92,1
22,Musician,48089,10,8,0.18,5,59,19,9,Bad,2654,0.38,95,1
31,Doctor,126353,4,7,0.19,2,10,11,3,Standard,859,0.27,379,1
31,Doctor,126353,4,7,0.19,2,10,11,3,Standard,859,0.31,380,1
22,Doctor,23537,7,4,0.08,3,21,19,6,Standard,174,0.29,110,1
22,Doctor,23537,7,4,0.08,3,21,21,6,Standard,174,0.37,112,1
22,Doctor,23537,7,4,0.08,3,21,22,6,Standard,174,0.33,113,1
22,Doctor,23537,7,4,0.08,3,20,19,6,Standard,174,0.37,114,1
22,Doctor,23537,7,4,0.08,3,16,22,6,Standard,174,0.25,116,1
28,Journalist,16833,10,8,0.2,8,16,23,11,Bad,4649,0.29,21,1
28,Journalist,16833,10,8,0.2,8,16,24,11,Bad,4649,0.33,22,1
28,Journalist,16833,10,8,0.2,8,16,24,11,Bad,4649,0.37,23,1
28,Journalist,16833,10,8,0.2,8,11,24,11,Bad,4649,0.3,24,1
28,Journalist,16833,10,8,0.2,8,16,25,11,Bad,4649,0.27,26,2
28,Journalist,16833,10,8,0.2,8,16,24,11,Bad,4649,0.33,27,2
51,Engineer,33413,5,7,0.1,3,22,9,4,Standard,1270,0.37,261,1
51,Engineer,33413,5,7,0.1,3,22,7,4,Standard,1270,0.32,262,1
51,Engineer,33413,5,7,0.1,3,22,7,4,Standard,1270,0.28,263,1
51,Engineer,33413,5,7,0.1,3,22,10,4,Standard,1270,0.25,264,1
51,Engineer,33413,5,7,0.1,3,22,6,4,Standard,1270,0.25,265,1
38,Lawyer,14982,6,3,0.17,2,31,19,7,Standard,693,0.36,266,1
38,Lawyer,14982,6,3,0.17,2,31,20,7,Standard,693,0.35,267,1
38,Lawyer,14982,6,3,0.17,2,27,20,7,Standard,693,0.25,268,1
51,Engineer,97694,5,5,0.1,4,21,10,2,Standard,915,0.31,261,1
52,Engineer,97694,5,5,0.1,4,26,9,5,Standard,915,0.31,268,1
39,Doctor,10774,3,6,0.19,2,6,17,5,Standard,563,0.36,200,1
39,Doctor,10774,3,6,0.19,2,6,23,5,Standard,563,0.25,201,1
39,Doctor,10774,3,6,0.19,2,6,20,7,Standard,563,0.24,205,1
39,Doctor,10774,3,6,0.19,2,6,20,7,Standard,563,0.27,206,1
43,Musician,20348,9,8,0.16,8,36,22,6,Bad,3194,0.35,77,1
43,Musician,20348,9,8,0.16,8,38,22,6,Bad,3194,0.34,79,0
43,Musician,20348,9,8,0.16,8,36,23,6,Bad,3194,0.37,80,0
44,Musician,20348,9,8,0.16,8,36,25,6,Bad,3194,0.31,82,1
44,Musician,20348,9,8,0.16,8,36,22,6,Bad,3194,0.26,84,0
54,Entrepreneur,38933,4,7,0.09,3,15,11,2,Good,149,0.34,376,1
54,Entrepreneur,38933,4,7,0.09,3,15,10,2,Good,149,0.33,379,1
54,Entrepreneur,38933,4,7,0.09,3,15,11,3,Good,149,0.24,380,1
54,Entrepreneur,38933,4,7,0.09,3,15,12,3,Good,149,0.24,381,1
48,Manager,13016,5,5,0.14,1,19,8,4,Standard,519,0.39,290,1
48,Manager,13016,5,5,0.14,1,20,8,4,Standard,519,0.23,292,1
48,Manager,13016,5,5,0.14,1,20,11,4,Standard,519,0.34,293,1
48,Manager,13016,5,5,0.14,1,25,8,4,Standard,519,0.31,295,2
49,Manager,13016,5,5,0.14,1,20,8,4,Standard,519,0.31,296,1
49,Manager,13016,5,5,0.14,1,20,8,4,Standard,519,0.25,297,1
32,Architect,54239,9,7,0.29,7,60,18,11,Bad,4160,0.33,89,1
32,Architect,54239,9,7,0.29,7,62,18,11,Bad,4160,0.37,90,1
32,Architect,54239,9,7,0.29,7,62,17,11,Bad,4160,0.24,91,1
32,Architect,54239,9,7,0.29,7,59,20,11,Bad,4160,0.26,92,1
32,Architect,54239,9,7,0.29,7,61,18,11,Bad,4160,0.24,93,1
32,Architect,54239,9,7,0.29,7,59,20,16,Bad,4160,0.34,95,1
30,Musician,78188,3,6,0.17,3,14,19,8,Standard,605,0.34,180,1
31,Musician,78188,3,6,0.17,3,13,19,8,Standard,605,0.39,186,1
38,Musician,44768,6,10,0.29,4,48,17,8,Bad,2286,0.29,196,0
38,Musician,44768,6,10,0.29,4,48,17,8,Bad,2286,0.27,198,0
38,Musician,44768,6,10,0.29,4,48,17,8,Bad,2286,0.4,201,0
38,Musician,44768,6,10,0.29,4,47,17,8,Bad,2286,0.4,202,0
38,Musician,44768,6,10,0.29,4,48,17,8,Bad,2286,0.36,203,0
22,Media_Manager,134499,1,5,0.04,3,12,9,4,Good,115,0.4,373,2
22,Media_Manager,134499,1,5,0.04,3,14,9,4,Good,115,0.34,374,2
22,Media_Manager,134499,0,4,0.04,3,14,9,4,Good,115,0.27,375,2
22,Media_Manager,134499,0,4,0.04,3,14,7,4,Good,115,0.25,376,2
22,Media_Manager,134499,0,4,0.04,3,14,9,4,Good,115,0.43,378,2
22,Media_Manager,134499,0,4,0.04,3,14,10,4,Good,115,0.29,380,2
29,Engineer,71616,5,5,0.16,5,26,14,4,Standard,1887,0.28,87,0
29,Engineer,71616,5,5,0.16,5,25,14,4,Standard,1887,0.29,90,0
30,Engineer,71616,5,5,0.16,5,26,15,4,Standard,1887,0.34,91,0
30,Engineer,71616,5,5,0.16,5,26,14,4,Standard,1887,0.4,94,0
22,Architect,40287,4,3,0.11,2,5,6,0,Good,1298,0.41,362,1
22,Architect,40287,4,3,0.11,2,2,6,0,Good,1298,0.3,363,1
22,Architect,40287,4,3,0.11,2,9,8,0,Good,1298,0.29,364,1
38,Engineer,17212,8,9,0.26,2,61,18,12,Bad,2427,0.32,136,0
38,Engineer,17212,8,9,0.26,2,61,18,12,Bad,2427,0.28,138,0
39,Engineer,17212,8,9,0.26,2,61,21,15,Bad,2427,0.41,140,0
39,Engineer,17212,8,9,0.26,2,61,18,15,Bad,2427,0.27,143,0
43,Musician,89122,7,3,0.12,1,32,13,1,Standard,331,0.34,309,1
43,Musician,89122,7,3,0.12,1,30,16,1,Standard,331,0.38,310,1
43,Musician,89122,7,3,0.12,1,33,16,1,Standard,331,0.38,312,1
43,Musician,89122,7,3,0.12,1,30,16,1,Standard,331,0.32,313,1
43,Musician,89122,7,3,0.12,1,30,16,1,Standard,331,0.4,314,1
55,Mechanic,70114,0,4,0.12,3,1,0,2,Good,918,0.33,295,1
56,Mechanic,70114,0,4,0.12,3,1,0,2,Good,918,0.26,296,1
56,Mechanic,70114,0,4,0.12,3,1,0,3,Good,918,0.39,300,1
