Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Credit_Score
39,16776,8,3,0.1,4,22,19,5,Standard,244,0.24,360,Poor
45,27881,3,7,0.18,3,18,11,6,Standard,1264,0.23,260,Good
45,62509,10,10,0.28,9,61,25,12,Bad,3149,0.34,124,Standard
35,9106,4,5,0.09,6,15,18,8,Standard,2485,0.34,216,Standard
43,43623,7,7,0.23,6,20,17,9,Standard,1924,0.39,123,Poor
41,15258,3,6,0.01,0,1,5,5,Good,1075,0.25,286,Good
40,9598,7,6,0.2,2,20,9,5,Standard,878,0.25,198,Standard
24,21206,7,5,0.08,0,21,12,2,Good,231,0.3,231,Good
34,31902,5,6,0.09,1,30,18,3,Standard,413,0.37,270,Good
48,21834,3,5,0.05,3,14,7,5,Good,597,0.33,326,Good
27,72050,2,5,0.04,2,12,7,1,Good,297,0.29,328,Good
37,107118,5,7,0.05,3,24,8,3,Standard,1049,0.29,370,Standard
51,113630,4,5,0.05,0,7,8,4,Good,115,0.35,330,Good
45,18524,0,3,0.01,3,6,5,6,Good,463,0.37,287,Standard
30,121151,3,4,0.01,2,10,7,6,Good,42,0.32,348,Standard
27,123181,4,5,0.09,0,26,10,7,Good,877,0.35,303,Standard
53,65312,3,5,0.2,1,19,20,6,Standard,466,0.38,231,Standard
28,32019,4,3,0.15,2,20,11,7,Standard,1697,0.32,174,Poor
48,32228,7,6,0.08,4,27,10,4,Standard,940,0.32,393,Good
21,77703,8,4,0.28,8,47,20,10,Bad,2939,0.37,140,Standard
35,64964,6,6,0.01,0,19,19,2,Standard,896,0.31,320,Poor
44,60036,7,8,0.34,5,46,18,15,Bad,3563,0.37,124,Standard
55,43983,0,5,0.05,4,5,1,2,Good,690,0.27,216,Good
32,57309,7,10,0.31,7,59,18,11,Standard,1556,0.31,226,Standard
35,33917,6,10,0.28,5,17,12,11,Standard,1966,0.24,78,Poor
41,34676,3,6,0.18,4,25,16,7,Standard,138,0.39,82,Standard
39,8578,8,10,0.15,8,61,17,12,Bad,4194,0.26,100,Poor
47,19277,0,1,0.11,1,6,11,5,Good,935,0.31,267,Good
21,19796,7,10,0.21,7,29,11,7,Standard,2399,0.36,117,Poor
32,108134,5,3,0.15,0,25,19,5,Standard,198,0.36,294,Standard
21,103228,3,7,0.12,0,20,10,4,Standard,1478,0.34,215,Standard
21,28102,3,6,0.24,6,22,14,14,Standard,2059,0.35,182,Standard
27,61922,10,6,0.34,5,22,19,10,Bad,2270,0.37,129,Poor
32,41640,6,7,0.08,1,20,18,5,Standard,1072,0.39,330,Good
26,73106,1,2,0.04,1,8,12,6,Good,900,0.38,378,Good
51,13395,5,4,0.09,2,20,7,3,Good,330,0.26,267,Good
23,58558,3,2,0.1,0,9,2,6,Good,272,0.39,207,Good
54,119014,4,2,0.12,2,6,3,4,Good,189,0.41,393,Good
21,128427,5,4,0.01,3,2,8,4,Good,201,0.39,198,Standard
37,16685,9,6,0.22,5,60,17,10,Bad,2298,0.26,122,Poor
23,22157,6,6,0.19,4,27,11,8,Standard,1345,0.32,150,Standard
21,109364,3,3,0.16,3,17,8,5,Standard,409,0.3,257,Good
37,58963,5,2,0.04,0,14,7,4,Good,1227,0.3,298,Good
33,55448,7,4,0.12,1,14,15,4,Standard,1450,0.31,396,Standard
35,11911,7,7,0.12,3,8,15,2,Good,957,0.36,347,Good
30,59850,5,5,0.17,3,12,14,13,Standard,2294,0.31,176,Standard
42,12948,6,7,0.05,4,27,10,8,Standard,1361,0.32,298,Standard
23,15160,3,3,0.07,4,14,3,8,Good,1168,0.32,386,Poor
35,116611,7,3,0.15,3,16,16,0,Standard,1373,0.41,366,Standard
21,14363,10,7,0.19,7,43,23,6,Bad,1758,0.37,164,Poor
21,36787,8,9,0.28,8,61,17,11,Bad,3840,0.37,15,Poor
42,20320,4,4,0.11,0,1,7,6,Good,270,0.23,274,Standard
26,122543,5,6,0.18,4,25,19,5,Standard,1302,0.28,342,Standard
55,31641,4,6,0.07,3,25,12,1,Standard,583,0.4,245,Poor
26,10882,4,4,0.02,4,15,18,8,Good,1452,0.25,321,Good
32,34709,4,2,0.05,2,4,1,3,Good,104,0.37,330,Good
47,30424,5,7,0.14,4,14,12,6,Standard,519,0.29,200,Standard
30,20091,7,7,0.3,5,44,25,14,Bad,2509,0.23,110,Standard
51,64969,3,6,0.06,2,21,16,4,Standard,765,0.4,267,Poor
23,45947,9,9,0.31,7,29,20,9,Bad,3813,0.32,92,Standard
28,96780,4,5,0.02,4,28,5,2,Good,580,0.37,360,Poor
42,17408,6,3,0.16,6,27,13,8,Standard,1658,0.25,90,Poor
24,7160,10,9,0.16,5,28,18,11,Standard,1285,0.39,242,Poor
30,75654,7,6,0.12,1,12,15,6,Standard,1063,0.33,258,Standard
42,52847,6,7,0.13,2,24,14,3,Standard,517,0.33,266,Standard
29,49354,10,10,0.17,8,43,24,7,Bad,4747,0.39,76,Poor
28,30884,5,10,0.3,7,23,20,11,Standard,2336,0.24,237,Poor
36,20057,7,5,0.27,8,25,16,11,Bad,4649,0.39,87,Poor
32,30662,5,5,0.12,0,7,14,4,Good,887,0.28,222,Standard
36,22744,9,4,0.14,0,23,11,2,Standard,116,0.27,357,Standard
28,43832,5,5,0.16,2,28,17,9,Standard,1441,0.38,212,Good
28,28754,4,5,0.11,3,11,17,3,Standard,1175,0.26,220,Poor
28,20975,2,3,0.09,1,2,9,1,Good,731,0.26,291,Good
31,40214,3,5,0.21,3,26,18,14,Standard,1997,0.4,154,Poor
31,171781,0,3,0.01,2,10,12,5,Good,275,0.27,233,Good
54,14475,8,3,0.13,4,20,11,6,Standard,609,0.32,254,Good
35,14802,8,3,0.01,0,11,17,1,Good,411,0.28,285,Standard
42,81887,5,3,0.26,6,24,14,7,Standard,1882,0.26,203,Standard
42,10412,8,7,0.1,3,15,11,7,Standard,4,0.36,362,Poor
32,32382,4,6,0.08,4,13,19,0,Standard,108,0.33,194,Good
26,58754,8,8,0.29,5,23,16,11,Standard,2632,0.31,166,Standard
35,16444,7,8,0.24,3,62,20,6,Standard,1445,0.26,230,Standard
39,57878,4,4,0.13,1,8,20,0,Standard,693,0.25,227,Standard
43,56180,6,10,0.33,5,21,16,10,Standard,1421,0.31,218,Poor
46,85421,4,7,0.1,1,29,13,0,Standard,1203,0.34,208,Standard
28,21713,4,3,0.2,1,12,9,2,Standard,748,0.36,299,Standard
54,112853,2,4,0.04,2,3,3,0,Good,732,0.3,209,Standard
27,92186,1,2,0.12,4,1,0,4,Good,809,0.4,249,Good
55,107313,8,7,0.17,0,10,19,2,Standard,794,0.32,306,Good
30,27697,4,3,0.19,3,19,10,12,Standard,824,0.26,208,Good
24,33065,0,7,0.06,3,6,11,4,Good,518,0.35,263,Poor
52,41942,0,3,0.01,1,8,12,6,Good,1303,0.37,398,Poor
41,115494,1,3,0.09,2,4,3,0,Good,1335,0.42,304,Poor
38,44768,8,7,0.34,9,53,16,15,Bad,2989,0.26,35,Standard
48,64696,5,3,0.09,4,30,8,4,Good,1038,0.29,377,Poor
36,9853,8,10,0.22,6,52,16,11,Bad,2763,0.37,148,Standard
24,58511,2,1,0.02,0,2,5,2,Good,404,0.36,326,Good
22,10486,6,6,0.06,3,21,10,4,Standard,1001,0.33,102,Standard
28,41597,4,1,0.06,0,3,8,4,Good,611,0.28,221,Good
28,78035,5,4,0.17,6,26,17,6,Standard,429,0.28,236,Standard
27,63648,6,7,0.1,1,17,8,0,Standard,1223,0.37,293,Standard
48,67481,8,3,0.19,1,16,18,4,Standard,176,0.3,222,Standard
36,20802,6,7,0.07,4,25,19,8,Standard,2404,0.24,160,Good
26,60176,7,9,0.34,8,25,21,8,Bad,4176,0.35,149,Poor
42,53354,8,10,0.24,4,20,16,11,Bad,1966,0.32,192,Poor
22,19436,4,2,0.08,4,3,5,2,Good,244,0.38,309,Standard
21,19889,8,7,0.11,7,23,13,7,Standard,369,0.36,123,Standard
38,119443,1,6,0.01,3,13,11,3,Good,418,0.24,347,Standard
22,19190,7,3,0.07,5,20,18,9,Standard,1644,0.37,190,Poor
55,29485,6,7,0.02,0,8,11,4,Good,679,0.24,227,Poor
21,8057,9,10,0.32,2,53,9,10,Standard,1558,0.27,75,Poor
41,17692,6,5,0.29,6,35,25,9,Bad,3762,0.25,137,Standard
51,28497,4,6,0.04,1,14,8,4,Good,288,0.37,248,Standard
25,57327,4,3,0.17,0,27,9,5,Standard,1319,0.26,192,Standard
22,53808,9,6,0.19,3,51,18,15,Bad,1570,0.29,228,Poor
24,89367,2,3,0.08,2,0,7,1,Good,716,0.34,249,Standard
49,116224,0,3,0.08,1,10,0,0,Good,1388,0.35,392,Standard
49,70481,8,5,0.16,0,26,10,4,Standard,1087,0.37,315,Poor
37,25173,6,4,0.14,3,9,13,7,Standard,955,0.4,207,Standard
43,68144,10,8,0.19,9,33,21,13,Bad,3320,0.41,110,Poor
39,7762,3,9,0.17,2,12,14,10,Standard,2407,0.26,119,Poor
41,35644,1,4,0.03,1,13,2,2,Good,757,0.31,248,Good
29,20455,7,8,0.29,9,26,17,13,Bad,1416,0.25,100,Poor
40,44740,3,5,0.11,0,23,18,0,Good,435,0.36,312,Good
39,57264,7,6,0.3,8,42,17,15,Bad,4730,0.38,131,Poor
33,20223,6,8,0.15,5,14,15,11,Standard,393,0.38,90,Standard
43,52384,9,5,0.2,7,50,17,9,Standard,1533,0.33,89,Poor
37,81168,2,3,0.02,3,29,0,6,Good,1367,0.23,264,Poor
30,19605,9,7,0.21,8,28,16,14,Bad,4679,0.29,76,Poor
27,14161,10,7,0.24,6,25,25,12,Bad,3754,0.4,70,Poor
28,37070,3,4,0.04,4,13,13,5,Good,387,0.28,339,Good
48,62953,3,7,0.01,0,6,12,4,Good,437,0.31,220,Good
46,62630,9,6,0.22,5,54,15,14,Standard,2425,0.37,204,Poor
27,24418,6,6,0.1,2,27,13,6,Standard,726,0.25,306,Poor
40,76428,10,7,0.16,6,38,16,12,Bad,2136,0.24,167,Poor
44,57602,4,5,0.19,1,18,7,6,Standard,933,0.32,263,Poor
40,11919,4,7,0.04,1,11,20,7,Good,1073,0.26,213,Good
38,20528,6,7,0.32,9,61,15,15,Bad,3578,0.33,70,Poor
37,108734,5,6,0.09,2,21,11,12,Standard,1105,0.39,245,Good
45,114897,3,5,0.11,4,5,7,7,Good,620,0.3,237,Good
22,69851,9,8,0.23,3,21,11,11,Standard,1713,0.39,209,Standard
28,60061,10,9,0.24,6,16,20,9,Bad,4771,0.33,76,Standard
26,8137,8,6,0.34,8,35,21,6,Bad,3938,0.23,29,Standard
22,34628,1,3,0.04,1,8,3,4,Good,1024,0.37,286,Standard
46,61358,4,3,0.07,1,5,16,4,Good,1025,0.39,236,Standard
45,34980,5,7,0.18,4,33,8,3,Standard,937,0.29,320,Standard
38,48996,5,7,0.12,4,27,16,1,Standard,285,0.34,219,Standard
38,39066,3,1,0.08,2,11,3,5,Good,6,0.35,272,Good
42,73683,8,7,0.09,3,15,10,5,Standard,520,0.35,394,Standard
36,57792,8,9,0.29,3,18,8,8,Standard,1938,0.29,132,Poor
49,85480,2,5,0.09,2,13,3,5,Good,1355,0.26,309,Good
46,152252,2,4,0.01,2,14,4,6,Good,522,0.38,375,Good
27,16183,7,4,0.17,2,21,18,7,Standard,1868,0.29,172,Poor
25,17682,6,4,0.14,2,28,13,4,Standard,1494,0.24,134,Standard
27,17790,4,4,0.14,4,8,10,8,Standard,2019,0.37,126,Standard
32,14235,8,5,0.24,9,53,20,16,Bad,4633,0.38,78,Poor
23,35108,3,7,0.02,1,7,5,6,Good,15,0.35,282,Poor
41,94969,8,5,0.06,4,16,13,5,Standard,1171,0.28,376,Standard
33,33652,2,5,0.08,1,13,10,1,Good,306,0.37,195,Good
39,60799,8,5,0.29,7,29,25,12,Bad,2129,0.35,219,Poor
23,29437,6,7,0.34,5,15,21,14,Bad,3377,0.37,56,Standard
56,107836,3,6,0.16,3,19,17,2,Standard,1045,0.28,242,Standard
27,74319,7,10,0.34,9,42,22,16,Bad,3192,0.4,124,Standard
21,35733,6,9,0.23,7,26,19,9,Bad,2335,0.31,226,Standard
51,33346,5,3,0.2,0,11,10,4,Standard,1050,0.36,288,Standard
30,128585,4,4,0.07,1,22,11,6,Good,1000,0.35,264,Standard
37,98087,4,4,0.08,4,7,10,10,Standard,55,0.36,152,Standard
53,43802,4,7,0.02,4,9,0,3,Good,1208,0.32,390,Poor
37,116574,6,6,0.13,3,17,9,2,Standard,654,0.35,317,Standard
42,76440,0,4,0.09,2,7,2,4,Good,998,0.36,249,Good
27,17169,7,6,0.06,1,29,11,1,Standard,1327,0.27,362,Good
38,68140,3,5,0.14,0,21,17,5,Standard,204,0.39,342,Good
37,82240,3,5,0.03,1,9,3,5,Good,624,0.42,302,Good
47,178814,3,7,0.05,2,19,4,3,Good,408,0.44,200,Poor
55,57079,8,3,0.09,4,23,14,3,Standard,26,0.34,400,Standard
24,88346,4,3,0.18,1,12,13,0,Standard,1392,0.36,276,Standard
35,114684,5,5,0.19,3,8,18,3,Standard,542,0.31,239,Standard
22,68751,6,3,0.1,0,29,14,6,Good,64,0.37,360,Good
24,177089,3,5,0.04,4,13,2,4,Good,605,0.28,290,Good
41,9022,6,9,0.23,7,25,18,11,Bad,1682,0.22,144,Poor
35,11958,3,4,0.08,0,26,18,7,Standard,74,0.35,196,Standard
36,36820,5,3,0.05,2,27,13,11,Standard,975,0.36,216,Standard
24,14125,10,10,0.22,8,62,24,7,Bad,2426,0.31,221,Poor
30,113048,5,3,0.09,2,14,6,6,Good,630,0.29,282,Good
23,8627,10,5,0.34,8,17,18,16,Bad,4578,0.28,136,Poor
24,119680,8,4,0.17,4,17,14,4,Standard,871,0.4,281,Standard
28,34428,4,3,0.09,5,6,18,12,Standard,478,0.32,98,Poor
44,74538,8,5,0.12,0,6,11,4,Standard,1433,0.27,267,Standard
35,165396,5,4,0.06,3,7,5,7,Good,1078,0.43,370,Good
34,76850,5,4,0.06,3,19,10,3,Standard,1112,0.24,272,Standard
40,35195,5,3,0.04,4,2,7,4,Good,843,0.3,345,Good
37,45595,9,11,0.27,6,60,23,8,Bad,2723,0.32,173,Standard
22,69304,5,7,0.11,7,27,8,5,Standard,1760,0.31,192,Poor
37,15291,4,5,0.2,1,17,14,2,Standard,121,0.35,299,Poor
43,130079,3,4,0.08,0,4,3,3,Good,230,0.35,273,Good
27,41364,1,7,0.1,3,10,4,4,Good,127,0.36,270,Poor
37,99925,4,7,0.02,1,26,8,7,Standard,1270,0.42,279,Good
24,82616,6,7,0.05,4,26,16,1,Standard,1204,0.4,323,Poor
51,97050,3,4,0.1,4,9,20,3,Standard,1361,0.29,338,Standard
37,26309,8,4,0.19,1,23,12,7,Standard,1178,0.35,344,Standard
42,85688,8,3,0.19,7,13,20,8,Standard,0,0.27,195,Standard
54,33991,3,6,0.06,4,2,3,0,Good,1326,0.27,332,Standard
33,10424,8,3,0.18,4,24,12,7,Standard,164,0.31,362,Standard
26,81435,10,7,0.32,2,55,17,11,Standard,1762,0.29,243,Poor
25,17628,7,4,0.18,6,5,17,11,Standard,1443,0.23,216,Standard
22,15333,10,6,0.28,5,18,18,13,Bad,2310,0.33,222,Poor
43,130433,1,1,0.1,0,7,10,2,Good,825,0.22,323,Standard
27,20987,10,7,0.34,7,42,23,9,Bad,2553,0.32,201,Poor
49,17393,4,7,0.09,3,10,14,2,Good,373,0.29,399,Good
22,31272,0,6,0.06,3,3,3,2,Good,10,0.27,196,Good
24,22428,7,3,0.16,1,10,14,0,Standard,1299,0.35,290,Good
35,19593,7,6,0.16,0,5,11,4,Standard,624,0.33,322,Standard
24,157794,3,3,0.11,2,10,10,1,Good,1198,0.32,329,Good
34,108115,6,5,0.18,3,27,15,1,Standard,1149,0.28,309,Standard
34,17039,3,4,0.1,7,27,10,8,Standard,1056,0.35,143,Standard
38,62629,8,7,0.32,8,24,19,10,Bad,2606,0.3,130,Standard
29,25780,7,6,0.05,2,19,6,3,Standard,97,0.31,222,Poor
31,38323,5,4,0.04,1,3,11,1,Good,1487,0.35,257,Standard
37,26450,5,6,0.2,4,24,18,1,Standard,952,0.26,344,Standard
39,17309,6,4,0.19,0,14,16,2,Standard,1348,0.33,324,Standard
21,17009,7,8,0.15,3,34,16,6,Standard,2587,0.36,154,Standard
25,15335,8,8,0.31,2,17,18,10,Bad,1901,0.33,144,Poor
26,77233,9,9,0.17,5,55,27,10,Bad,2259,0.26,150,Poor
33,17243,8,10,0.2,7,21,22,8,Bad,2657,0.28,40,Standard
26,142025,0,3,0.06,2,25,10,2,Good,318,0.36,383,Poor
50,34974,6,4,0.18,0,24,9,1,Standard,505,0.25,384,Good
42,31239,9,6,0.26,6,58,22,10,Bad,2585,0.38,135,Standard
55,70737,8,7,0.08,4,15,16,4,Standard,751,0.38,298,Good
29,23550,4,6,0.15,4,15,15,8,Standard,937,0.31,261,Standard
35,14231,8,5,0.18,5,41,25,10,Bad,2465,0.28,130,Standard
25,33718,7,6,0.06,1,10,14,3,Standard,1074,0.28,220,Standard
25,68267,7,7,0.32,2,17,15,12,Standard,2357,0.38,135,Poor
28,33604,3,6,0.12,3,6,8,0,Good,509,0.32,274,Good
43,15819,5,6,0.09,0,17,11,6,Standard,114,0.35,300,Standard
32,35739,4,6,0.05,0,30,9,3,Good,404,0.36,250,Poor
46,35348,1,5,0.12,2,3,0,8,Good,1316,0.31,225,Good
38,143355,1,4,0.12,3,3,5,6,Good,330,0.39,360,Standard
45,46010,3,6,0.32,7,10,11,13,Standard,1274,0.25,136,Standard
33,21205,3,5,0.1,2,9,14,2,Good,327,0.32,333,Standard
55,10233,7,4,0.03,1,13,17,4,Good,757,0.33,322,Good
29,15906,9,10,0.21,8,22,21,6,Bad,3167,0.31,131,Poor
26,17244,8,5,0.33,5,50,17,11,Bad,1974,0.29,120,Standard
34,14867,9,9,0.18,6,39,15,8,Standard,2344,0.24,206,Poor
36,33841,4,4,0.04,0,8,2,4,Good,1485,0.4,225,Standard
22,14665,6,6,0.25,6,35,17,9,Bad,4696,0.35,71,Standard
30,8664,6,7,0.13,4,30,19,11,Standard,317,0.24,154,Standard
41,90662,8,5,0.08,6,21,10,8,Standard,208,0.32,142,Standard
45,14283,6,4,0.09,4,24,8,3,Standard,1225,0.28,275,Poor
29,14697,8,4,0.19,4,15,19,8,Standard,2172,0.27,167,Poor
49,34239,3,4,0.1,0,11,11,1,Good,504,0.33,255,Standard
41,119612,3,1,0.03,0,13,9,1,Good,1274,0.33,234,Good
45,95569,4,4,0.08,4,12,15,4,Good,397,0.28,399,Good
42,94663,5,4,0.05,1,18,12,7,Standard,296,0.32,268,Poor
38,73610,7,6,0.05,7,19,11,8,Standard,291,0.37,216,Standard
23,42527,8,6,0.22,7,22,18,15,Bad,4193,0.25,132,Poor
37,74036,9,10,0.15,5,59,18,15,Standard,2082,0.36,236,Poor
46,40019,4,7,0.03,0,10,11,4,Standard,805,0.31,392,Standard
26,16750,9,10,0.27,6,41,19,15,Bad,4305,0.24,144,Standard
22,31763,7,7,0.25,6,21,16,9,Standard,1270,0.31,150,Poor
56,88073,5,7,0.05,4,18,15,3,Good,1482,0.41,275,Standard
49,37691,4,4,0.05,0,6,9,3,Good,209,0.29,248,Good
29,10620,6,5,0.11,1,20,17,1,Standard,1014,0.3,292,Standard
36,72841,3,6,0.3,5,15,12,7,Standard,1992,0.33,198,Poor
43,19797,6,7,0.27,9,55,18,7,Bad,4986,0.34,41,Poor
41,54219,9,5,0.19,2,44,19,12,Bad,2040,0.28,89,Poor
25,26463,3,4,0.16,2,9,11,3,Standard,931,0.27,293,Standard
42,133581,0,6,0.11,3,4,9,0,Good,450,0.33,296,Good
29,161272,1,7,0.07,3,14,5,1,Good,705,0.45,237,Poor
44,109182,1,4,0.01,1,7,5,2,Good,623,0.32,378,Standard
37,105450,7,7,0.13,4,10,16,5,Standard,328,0.27,323,Standard
46,109744,8,4,0.19,1,20,12,2,Standard,55,0.28,393,Standard
39,62155,8,4,0.16,2,8,5,12,Standard,1162,0.42,137,Standard
38,42904,0,4,0.06,0,10,4,1,Good,205,0.28,192,Good
23,7518,10,9,0.32,6,44,22,13,Bad,3651,0.4,111,Standard
23,28742,8,6,0.06,3,28,20,4,Standard,666,0.28,329,Standard
39,122730,8,5,0.17,4,34,14,12,Standard,1040,0.42,208,Standard
33,68654,4,5,0.06,1,2,10,3,Good,1381,0.29,293,Good
44,109545,6,3,0.13,0,8,16,1,Standard,86,0.34,206,Standard
26,17984,8,5,0.33,6,43,19,6,Bad,4344,0.39,63,Poor
29,42832,0,4,0.05,2,9,2,6,Good,565,0.36,202,Standard
22,19028,1,7,0.12,0,2,1,4,Good,457,0.4,294,Poor
33,75916,6,5,0.14,4,22,17,4,Standard,368,0.32,156,Standard
39,31846,2,4,0.07,2,4,6,4,Good,881,0.36,192,Good
53,14709,1,6,0.11,2,11,2,7,Good,557,0.3,245,Standard
37,61451,6,5,0.11,5,20,20,10,Standard,84,0.34,176,Poor
22,97034,3,3,0.11,5,21,18,8,Standard,86,0.25,152,Standard
36,67255,4,6,0.04,4,4,7,6,Good,122,0.29,273,Poor
25,35239,9,6,0.16,9,26,23,9,Bad,3210,0.28,124,Poor
49,112331,4,4,0.08,1,6,12,1,Good,1311,0.44,359,Standard
21,34599,8,4,0.16,3,9,18,5,Standard,851,0.36,74,Poor
30,13672,7,5,0.13,1,23,19,8,Standard,1419,0.3,400,Standard
31,14058,3,6,0.06,0,7,19,11,Standard,1423,0.32,352,Standard
35,11038,7,6,0.1,1,19,12,2,Standard,432,0.3,263,Poor
54,30918,0,5,0.12,0,22,8,3,Good,1478,0.26,375,Poor
53,37201,0,5,0.02,2,7,0,4,Good,518,0.4,332,Standard
24,77597,4,5,0.03,4,6,7,7,Good,404,0.42,375,Good
55,134035,0,5,0.1,2,6,7,8,Good,767,0.31,299,Good
35,31503,0,5,0.06,0,19,9,5,Good,628,0.27,389,Standard
28,95031,3,7,0.17,4,5,13,3,Standard,573,0.33,254,Standard
41,46360,3,3,0.27,2,20,17,8,Standard,1649,0.34,116,Poor
31,14899,4,3,0.14,7,30,17,9,Standard,2461,0.27,201,Standard
45,36592,8,7,0.09,2,33,13,4,Standard,1301,0.25,279,Standard
42,16511,7,9,0.32,8,47,25,15,Bad,4821,0.36,58,Standard
46,83158,1,2,0.1,4,4,9,4,Good,241,0.34,273,Good
44,42671,1,1,0.1,4,11,11,5,Good,132,0.36,230,Good
29,85677,1,5,0.08,1,9,2,2,Good,415,0.25,357,Standard
30,10360,6,5,0.29,3,24,21,9,Bad,1781,0.39,159,Standard
40,10585,8,4,0.06,4,27,8,5,Standard,0,0.31,156,Standard
37,20961,11,11,0.16,3,44,18,13,Standard,1917,0.3,198,Poor
27,77874,8,3,0.16,2,22,20,12,Standard,127,0.35,364,Standard
41,36454,4,5,0.09,2,5,10,2,Standard,688,0.29,327,Poor
24,63439,5,5,0.07,3,10,16,5,Standard,1459,0.4,255,Good
30,129605,3,4,0.11,1,15,4,2,Good,1078,0.34,255,Poor
23,88827,3,1,0.04,0,0,8,0,Good,1061,0.41,191,Good
46,22387,7,7,0.15,1,31,11,4,Standard,133,0.34,339,Standard
43,43531,4,4,0.06,4,12,19,9,Standard,1010,0.26,86,Standard
38,49965,7,6,0.17,9,50,15,9,Bad,3849,0.3,53,Standard
23,68289,1,7,0.01,3,0,2,8,Good,957,0.35,318,Good
21,34493,1,5,0.06,0,14,12,0,Good,953,0.39,392,Standard
21,34769,2,3,0.06,4,2,15,3,Good,219,0.27,202,Standard
25,59683,4,3,0.05,2,23,22,3,Standard,121,0.39,323,Standard
54,16252,1,5,0.04,2,15,11,5,Good,1484,0.31,399,Standard
43,44705,7,10,0.19,2,25,12,16,Standard,2026,0.26,95,Poor
37,32631,0,1,0.07,0,10,2,3,Good,1013,0.28,304,Standard
44,20227,7,8,0.28,6,51,19,8,Bad,1257,0.29,174,Poor
33,32430,3,4,0.14,3,24,12,5,Standard,589,0.38,222,Standard
43,71980,4,3,0.13,4,17,20,4,Standard,909,0.27,209,Poor
34,24873,3,6,0.08,3,23,17,6,Standard,30,0.32,69,Standard
51,21167,2,7,0.09,3,10,1,2,Good,1286,0.32,364,Poor
53,15767,5,3,0.2,0,10,19,5,Standard,1012,0.34,315,Standard
45,50733,9,8,0.34,3,32,12,14,Standard,2130,0.33,148,Poor
50,59412,4,7,0.14,1,23,10,3,Standard,936,0.37,329,Poor
37,65347,8,7,0.16,0,19,19,4,Standard,930,0.32,212,Standard
43,72196,7,5,0.18,6,12,7,9,Standard,797,0.31,201,Standard
21,34458,9,10,0.29,5,22,16,15,Bad,4404,0.4,168,Standard
21,10498,9,6,0.29,6,15,25,10,Bad,4137,0.29,29,Good
22,87520,0,5,0.01,4,0,5,3,Good,1167,0.39,294,Good
23,20620,9,9,0.32,9,35,19,10,Bad,4962,0.28,82,Poor
41,14471,8,6,0.25,7,35,27,7,Bad,3332,0.33,119,Standard
25,33741,6,6,0.12,5,27,19,5,Standard,1428,0.3,168,Standard
29,62351,9,6,0.29,3,61,13,13,Standard,1277,0.32,93,Poor
35,67342,6,10,0.23,5,18,19,14,Bad,4089,0.37,32,Poor
47,61369,0,6,0.11,4,10,6,1,Good,1063,0.3,279,Poor
33,14310,10,11,0.34,9,15,26,6,Bad,2188,0.27,150,Poor
44,17624,7,9,0.26,7,38,20,10,Bad,1524,0.37,128,Poor
29,20933,7,5,0.27,3,46,20,9,Standard,1665,0.27,107,Poor
25,9669,8,6,0.31,6,27,23,15,Bad,1626,0.32,118,Poor
36,25573,8,6,0.11,4,8,14,7,Good,477,0.23,215,Good
46,121881,0,3,0.02,4,4,5,3,Good,771,0.39,202,Standard
39,42474,2,3,0.08,4,28,9,5,Good,580,0.26,212,Poor
31,16241,9,9,0.23,6,16,22,8,Bad,2410,0.36,80,Standard
54,21009,0,4,0.08,4,5,2,2,Good,807,0.28,314,Poor
26,39890,3,5,0.15,6,16,10,10,Standard,264,0.22,69,Standard
48,121187,1,4,0.01,3,1,3,7,Good,1077,0.3,395,Poor
49,110711,4,5,0.11,0,12,2,4,Good,251,0.41,206,Standard
47,33669,5,6,0.03,2,13,4,8,Good,741,0.37,332,Standard
35,16587,4,6,0.07,1,10,4,2,Good,581,0.29,243,Standard
33,74557,2,5,0.01,0,2,13,2,Good,206,0.26,370,Good
32,14530,8,7,0.07,4,13,8,6,Standard,1279,0.36,352,Standard
37,28393,6,6,0.31,7,46,22,10,Bad,2016,0.29,141,Poor
39,34631,8,7,0.15,5,17,14,4,Standard,568,0.33,159,Standard
55,26515,4,6,0.13,1,19,20,6,Standard,1150,0.28,225,Standard
33,60446,6,3,0.2,3,27,15,6,Standard,136,0.36,166,Standard
42,16675,6,5,0.16,3,10,9,13,Standard,1127,0.32,316,Standard
24,105449,2,4,0.03,3,10,3,8,Good,427,0.29,328,Good
43,14244,6,7,0.29,6,23,18,7,Bad,2216,0.24,213,Standard
34,14925,8,6,0.05,5,24,11,8,Standard,781,0.28,126,Standard
31,41871,2,4,0.04,4,1,10,5,Good,1268,0.3,350,Poor
39,38964,1,6,0.11,0,9,6,1,Good,860,0.27,222,Standard
30,117588,8,5,0.15,4,19,14,4,Standard,324,0.34,344,Poor
35,26342,6,7,0.07,1,23,14,3,Standard,397,0.33,264,Standard
36,19879,4,4,0.12,0,25,12,7,Standard,1013,0.38,230,Good
26,26178,5,5,0.07,7,26,13,4,Standard,834,0.41,225,Poor
23,20389,7,4,0.11,4,10,9,0,Good,1136,0.4,321,Good
41,76881,3,7,0.06,1,0,7,9,Good,257,0.42,334,Standard
