Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Credit_Score
33,133547,0,4,0.07,1,7,3,1,Good,323,0.39,401,0
22,91610,7,6,0.05,1,5,20,1,Standard,1091,0.3,266,0
34,31506,6,10,0.34,7,51,16,8,Standard,1612,0.33,159,0
23,40923,6,6,0.24,8,44,25,7,Bad,4654,0.3,72,0
41,19026,8,6,0.31,6,35,16,13,Bad,3232,0.28,118,0
44,79794,8,4,0.07,4,11,13,5,Standard,830,0.34,212,0
27,14403,5,4,0.08,3,11,12,4,Standard,2630,0.3,176,0
38,31762,3,6,0.07,2,24,12,4,Standard,175,0.4,381,0
53,29491,5,3,0.03,1,13,8,5,Good,862,0.38,368,0
32,33599,5,5,0.13,4,13,10,5,Standard,743,0.33,327,0
50,32637,5,5,0.1,3,24,11,3,Standard,1061,0.33,214,0
48,58853,5,4,0.08,4,13,19,4,Good,143,0.35,227,0
43,20597,5,5,0.18,4,4,15,7,Standard,571,0.31,191,0
27,39089,2,4,0.01,3,2,11,3,Good,474,0.33,231,0
36,36787,7,7,0.1,0,7,9,5,Good,540,0.27,195,1
27,36685,6,7,0.24,9,27,17,14,Bad,3524,0.37,137,1
35,64930,4,7,0.2,2,15,19,4,Standard,1239,0.24,267,0
41,7243,7,10,0.33,5,61,17,12,Standard,2621,0.4,194,1
44,32361,4,3,0.19,2,15,13,12,Standard,1171,0.38,183,0
38,75069,7,6,0.05,3,11,15,7,Good,1088,0.27,197,1
42,59703,6,6,0.13,7,20,20,5,Standard,1795,0.37,155,0
46,50298,9,5,0.22,5,28,16,7,Bad,3281,0.36,24,1
35,14387,7,7,0.17,8,34,21,8,Bad,4335,0.26,171,1
50,20203,0,5,0.05,0,27,6,4,Good,318,0.38,353,0
34,76992,6,7,0.33,5,14,18,9,Standard,1594,0.29,135,0
32,21205,3,3,0.03,0,11,5,3,Good,848,0.4,287,1
49,16199,3,7,0.07,4,1,11,0,Good,446,0.34,353,0
24,46783,3,7,0.2,7,22,10,9,Standard,1558,0.33,166,0
32,88072,3,5,0.05,4,29,22,4,Standard,1060,0.28,226,0
41,146771,5,4,0.19,2,5,9,1,Standard,48,0.39,358,1
32,32763,4,3,0.01,3,10,11,3,Good,284,0.25,263,0
21,16832,5,4,0.11,1,6,8,5,Good,516,0.22,316,0
46,33929,3,5,0.17,4,17,10,4,Standard,1219,0.38,298,0
24,44438,3,2,0.1,1,9,4,9,Good,835,0.23,370,0
25,114919,3,5,0.09,0,0,1,7,Good,141,0.26,344,0
48,29112,2,1,0.06,2,4,4,4,Good,1263,0.41,255,0
34,9916,8,7,0.34,4,19,25,8,Bad,1968,0.25,77,1
24,28195,3,4,0.11,3,14,7,8,Good,1281,0.29,296,0
43,29086,4,7,0.13,1,12,7,6,Standard,1394,0.25,320,0
49,84114,8,7,0.16,3,26,20,3,Standard,779,0.29,202,0
55,107677,3,4,0.12,2,9,9,7,Standard,877,0.4,309,0
46,10482,3,4,0.12,7,8,12,7,Standard,144,0.23,171,1
30,143570,1,4,0.05,2,16,2,2,Good,1331,0.29,390,0
28,59992,6,9,0.22,8,18,16,13,Bad,2600,0.29,81,1
33,7184,6,8,0.31,7,47,22,13,Bad,2331,0.31,210,1
37,77594,10,10,0.29,4,27,13,11,Standard,1360,0.36,160,1
21,73675,5,4,0.2,1,3,15,7,Standard,56,0.26,383,0
23,22380,5,6,0.14,3,18,16,6,Standard,939,0.33,275,0
22,19627,0,7,0.12,4,4,12,7,Good,141,0.26,214,0
38,21093,1,5,0.1,3,13,9,7,Good,694,0.3,328,0
39,25876,4,6,0.07,3,5,15,4,Standard,71,0.4,261,0
28,44332,9,8,0.28,3,18,23,8,Bad,2380,0.35,104,1
25,63847,8,3,0.32,7,19,14,6,Standard,2440,0.32,78,0
45,62475,6,8,0.3,2,29,21,7,Bad,2496,0.32,224,0
39,140254,5,1,0.12,0,8,10,3,Good,663,0.41,232,0
44,61990,10,10,0.25,9,19,21,9,Bad,3618,0.28,165,1
29,18949,0,3,0.09,2,11,5,4,Good,1002,0.37,327,0
40,57321,10,10,0.22,9,45,17,7,Bad,2224,0.37,232,1
35,55938,9,6,0.28,5,21,19,12,Standard,2672,0.31,240,1
33,41998,5,2,0.12,3,1,4,3,Good,67,0.37,197,0
27,18525,10,9,0.34,2,21,16,7,Standard,1632,0.26,132,1
36,50473,3,7,0.32,6,11,13,15,Standard,1316,0.3,233,0
27,106108,4,3,0.14,3,28,20,9,Standard,514,0.3,225,0
27,9817,8,10,0.24,3,30,17,9,Bad,2083,0.37,138,1
31,79691,3,5,0.1,0,14,2,5,Good,472,0.3,309,0
45,8215,6,5,0.25,3,38,20,6,Bad,1600,0.31,90,1
22,125734,3,5,0.1,7,7,16,5,Standard,449,0.34,106,0
34,51323,9,7,0.2,3,52,22,14,Bad,2461,0.32,216,1
28,144396,5,6,0.04,0,9,0,2,Good,923,0.37,318,0
24,81288,10,6,0.17,6,13,18,10,Bad,3238,0.23,59,0
30,29661,4,7,0.08,0,9,1,2,Good,80,0.4,303,0
37,51433,7,9,0.3,5,55,16,11,Bad,4322,0.36,38,1
41,7451,10,6,0.29,5,49,18,9,Bad,1428,0.29,142,0
22,48089,10,8,0.18,5,59,19,9,Bad,2654,0.38,95,0
22,23537,7,4,0.08,3,16,22,6,Standard,174,0.25,116,0
28,16833,10,8,0.2,8,16,24,11,Bad,4649,0.33,27,0
52,97694,5,5,0.1,4,26,9,5,Standard,915,0.31,268,0
39,10774,3,6,0.19,2,6,20,7,Standard,563,0.27,206,0
44,20348,9,8,0.16,8,36,22,6,Bad,3194,0.26,84,1
54,38933,4,7,0.09,3,15,12,3,Good,149,0.24,381,0
49,13016,5,5,0.14,1,20,8,4,Standard,519,0.25,297,0
32,54239,9,7,0.29,7,59,20,16,Bad,4160,0.34,95,0
31,78188,3,6,0.17,3,13,19,8,Standard,605,0.39,186,0
38,44768,6,10,0.29,4,48,17,8,Bad,2286,0.36,203,1
22,134499,0,4,0.04,3,14,10,4,Good,115,0.29,380,0
30,71616,5,5,0.16,5,26,14,4,Standard,1887,0.4,94,1
39,17212,8,9,0.26,2,61,18,15,Bad,2427,0.27,143,1
32,15049,6,4,0.17,5,10,15,12,Standard,1886,0.23,227,1
48,132641,1,3,0.06,1,3,11,3,Good,831,0.29,254,0
36,15615,6,7,0.19,6,41,14,11,Bad,2666,0.33,29,0
38,42829,0,5,0.03,1,1,4,3,Good,590,0.26,393,0
36,41544,4,3,0.06,2,30,16,11,Standard,2434,0.33,76,1
25,122469,7,6,0.18,1,11,20,0,Standard,1154,0.34,255,0
30,8576,7,9,0.17,7,45,16,12,Bad,3650,0.39,53,0
29,57654,4,6,0.1,2,12,19,9,Standard,573,0.26,129,0
29,16517,6,8,0.29,7,48,20,8,Bad,4953,0.39,18,0
23,69324,4,7,0.12,3,11,5,8,Standard,1075,0.32,212,0
33,72712,8,5,0.16,0,20,14,1,Standard,1431,0.31,350,0
53,15948,4,4,0.05,3,8,9,6,Good,1068,0.39,302,0
32,71983,5,6,0.18,4,12,8,0,Standard,519,0.28,390,0
34,42585,0,7,0.06,0,0,7,3,Good,1076,0.32,310,0
45,28805,8,3,0.05,2,13,19,0,Standard,796,0.37,389,0
36,19724,3,6,0.12,4,5,10,0,Good,1369,0.35,356,0
30,98035,6,5,0.08,1,14,12,2,Standard,157,0.36,212,0
40,79929,8,6,0.11,0,9,19,0,Standard,739,0.34,360,0
26,20906,6,5,0.29,5,38,17,15,Bad,3714,0.24,66,0
40,16041,9,6,0.3,7,44,17,11,Bad,4902,0.4,95,1
37,35862,4,2,0.07,2,0,1,4,Good,546,0.25,203,0
21,19020,10,5,0.27,7,28,22,6,Bad,3217,0.28,168,0
45,73507,8,7,0.18,7,37,16,10,Bad,1660,0.3,194,1
45,93305,3,6,0.15,1,14,20,3,Standard,1275,0.36,362,1
24,42346,3,2,0.12,0,5,6,7,Good,373,0.39,360,0
37,31067,5,3,0.05,4,29,12,5,Standard,778,0.23,202,1
22,11138,3,7,0.2,2,13,10,2,Standard,878,0.35,312,1
29,143544,5,7,0.14,0,28,15,4,Standard,1434,0.31,190,0
35,25306,4,3,0.18,0,27,19,8,Standard,37,0.39,176,0
34,91490,5,4,0.12,4,26,16,5,Standard,1082,0.28,108,0
39,29441,7,4,0.1,4,13,9,0,Standard,1276,0.26,216,0
22,117342,6,6,0.17,1,5,19,6,Standard,764,0.35,311,1
28,128847,5,4,0.08,2,20,9,3,Good,664,0.37,255,1
34,94312,5,6,0.05,1,13,11,3,Good,118,0.38,395,1
30,14239,5,3,0.07,2,17,16,10,Standard,55,0.37,165,0
45,71554,3,6,0.12,2,11,13,1,Standard,90,0.25,376,0
33,16743,2,4,0.05,0,11,6,3,Good,1272,0.29,322,0
47,31933,4,3,0.11,1,13,12,1,Good,198,0.29,230,1
52,19127,5,7,0.06,3,32,14,9,Standard,89,0.27,298,0
31,14836,5,5,0.02,4,17,1,2,Good,832,0.32,316,0
34,17116,7,8,0.17,7,26,21,14,Bad,1342,0.37,244,1
27,18202,4,4,0.05,1,6,11,8,Standard,911,0.31,210,1
28,14411,6,8,0.24,7,20,18,7,Bad,3640,0.39,118,0
26,11586,5,5,0.17,2,25,11,6,Standard,1269,0.34,219,0
36,7718,8,6,0.25,8,34,24,13,Bad,4831,0.32,81,1
43,87883,8,5,0.17,4,18,11,0,Standard,1294,0.29,195,0
38,37486,3,5,0.08,3,1,6,2,Good,358,0.34,255,1
35,20364,6,8,0.32,3,23,9,11,Standard,2500,0.28,116,0
42,63901,4,6,0.19,0,21,20,5,Standard,1253,0.25,315,0
35,14735,9,10,0.33,5,21,24,6,Bad,3952,0.3,135,0
29,71689,7,8,0.16,6,38,15,9,Standard,1773,0.39,184,1
24,54000,4,5,0.14,2,30,13,8,Standard,1105,0.36,300,0
47,75408,0,1,0.06,3,16,5,9,Good,1487,0.39,269,0
31,76714,0,7,0.11,3,2,2,3,Good,1126,0.38,261,1
23,20652,7,5,0.21,2,24,10,8,Standard,1859,0.37,227,1
29,28204,2,6,0.05,2,26,9,1,Good,459,0.4,293,1
29,68399,6,5,0.23,5,60,18,14,Bad,2781,0.27,53,0
21,14957,10,5,0.18,5,31,22,9,Bad,1765,0.38,238,1
44,15928,9,9,0.24,4,21,24,15,Bad,2240,0.32,152,1
49,17451,5,3,0.05,4,14,9,8,Good,883,0.32,249,1
31,106546,8,3,0.13,1,6,12,3,Standard,206,0.4,204,0
25,18225,8,9,0.19,8,34,21,16,Bad,2652,0.39,154,0
51,89221,4,4,0.04,4,8,1,5,Good,143,0.39,220,0
21,24127,5,7,0.15,5,20,16,7,Standard,899,0.3,239,0
29,56007,6,4,0.11,4,7,12,3,Good,182,0.35,267,0
42,127928,2,6,0.12,4,26,8,3,Good,1361,0.27,202,0
48,47202,3,3,0.12,0,12,20,7,Standard,1333,0.3,341,0
24,17805,7,7,0.23,6,29,19,8,Standard,2279,0.4,118,0
37,109655,1,4,0.06,0,15,1,4,Good,1234,0.39,310,0
56,34388,0,5,0.05,0,7,5,5,Good,874,0.27,267,0
41,28131,8,4,0.06,2,21,8,0,Standard,888,0.28,380,0
34,14461,10,8,0.33,6,56,14,11,Bad,2566,0.31,104,0
29,81623,4,4,0.08,2,23,19,6,Standard,1160,0.41,190,0
41,50649,3,5,0.23,6,19,10,8,Standard,2060,0.38,222,1
42,88045,5,4,0.19,4,14,13,6,Standard,262,0.41,269,0
23,14841,7,6,0.33,2,60,12,13,Standard,1371,0.34,171,1
22,21677,1,4,0.11,1,10,1,5,Good,585,0.4,400,0
37,168491,4,4,0.12,0,7,7,7,Good,332,0.47,334,0
31,88120,5,6,0.15,4,6,14,2,Standard,534,0.27,404,0
22,46880,6,7,0.23,5,42,18,11,Bad,2192,0.39,237,1
40,19338,4,7,0.3,6,30,10,7,Standard,1692,0.24,239,1
35,16791,6,5,0.27,7,45,18,11,Bad,3321,0.27,23,0
21,68498,6,9,0.23,5,46,16,15,Bad,1825,0.27,191,0
40,15516,5,3,0.1,0,11,8,1,Good,43,0.31,220,0
38,17610,9,9,0.16,9,42,25,8,Bad,1798,0.37,245,1
39,36871,3,3,0.13,3,14,10,13,Standard,331,0.27,221,0
55,18524,2,3,0.08,0,14,5,3,Good,865,0.34,336,0
35,43285,8,4,0.17,1,13,16,1,Standard,890,0.32,212,0
28,28276,2,5,0.08,1,0,0,5,Good,377,0.25,279,0
42,8089,6,10,0.18,7,29,15,7,Bad,2864,0.28,172,1
55,16188,7,4,0.01,4,8,20,5,Standard,1029,0.29,293,0
45,14909,6,7,0.24,2,19,12,8,Standard,1992,0.23,138,1
36,63839,7,6,0.14,3,35,16,11,Standard,2695,0.3,202,0
29,13675,4,5,0.16,0,29,19,4,Standard,568,0.26,268,0
21,19428,7,6,0.07,1,6,10,9,Standard,798,0.38,356,0
40,97714,1,6,0.09,0,7,1,9,Good,613,0.42,394,0
39,17213,9,8,0.28,5,30,24,7,Bad,2818,0.36,17,0
45,9741,7,4,0.14,2,20,15,11,Standard,582,0.34,322,0
21,109547,6,4,0.11,0,17,10,3,Standard,171,0.31,258,0
42,65523,7,5,0.07,3,14,10,8,Standard,422,0.34,72,0
52,143853,8,5,0.06,0,12,10,1,Standard,782,0.42,216,0
43,45902,9,8,0.24,7,62,19,9,Bad,3321,0.4,135,0
45,78570,6,7,0.22,9,53,18,13,Bad,2627,0.38,23,1
29,97377,4,3,0.07,1,11,2,3,Good,1223,0.32,288,0
29,31276,6,3,0.14,1,6,5,3,Standard,1275,0.24,292,0
30,28274,0,7,0.01,1,27,9,7,Good,1486,0.26,365,0
45,20945,3,5,0.11,3,18,18,8,Standard,1396,0.32,184,1
46,50690,8,7,0.24,8,48,18,11,Bad,2698,0.33,122,1
36,49228,9,7,0.15,7,60,22,12,Bad,2639,0.28,171,1
23,86502,1,3,0.11,0,0,1,2,Good,1355,0.33,290,0
25,9620,10,7,0.24,2,53,17,7,Bad,1355,0.36,146,0
50,126344,3,4,0.01,1,4,7,1,Good,1198,0.37,368,0
24,19924,10,7,0.33,9,17,22,9,Bad,4980,0.4,11,0
31,62028,8,10,0.2,8,47,23,12,Bad,3842,0.27,15,0
21,19395,5,4,0.17,6,14,19,8,Standard,2694,0.27,140,0
40,16758,8,6,0.24,5,32,12,10,Standard,2392,0.36,84,0
32,79500,7,4,0.09,5,19,10,8,Standard,1130,0.36,222,0
55,49715,3,5,0.17,0,22,8,4,Standard,1350,0.35,359,0
55,90074,0,7,0.09,3,1,11,7,Good,1454,0.33,242,0
32,12805,4,7,0.2,2,24,19,4,Standard,1376,0.32,359,0
30,36640,3,5,0.02,4,7,3,2,Good,155,0.3,364,0
37,21085,5,7,0.11,1,30,15,6,Good,1384,0.3,369,0
39,30178,0,4,0.05,0,6,4,6,Good,283,0.36,387,0
53,14331,8,6,0.09,2,24,22,0,Standard,1422,0.22,326,0
33,17446,6,7,0.15,7,20,20,8,Standard,2239,0.23,183,1
22,26760,4,4,0.09,2,5,10,3,Standard,244,0.27,233,0
34,7363,10,9,0.16,8,24,21,13,Bad,3599,0.28,159,1
36,9447,10,10,0.34,7,54,16,9,Standard,1510,0.31,137,1
35,14835,10,10,0.27,2,48,17,11,Bad,2440,0.31,246,0
38,33834,3,4,0.08,0,7,5,5,Good,215,0.26,382,1
42,109978,4,3,0.07,1,31,20,0,Standard,1155,0.36,222,0
35,89772,8,3,0.09,2,13,16,3,Standard,1177,0.27,272,0
50,14540,2,4,0.03,2,13,8,5,Good,1408,0.26,306,1
49,33061,3,6,0.12,0,6,5,8,Good,918,0.34,398,0
44,12287,4,3,0.19,2,8,13,7,Standard,1271,0.34,78,0
30,41414,9,6,0.23,2,19,21,14,Bad,1891,0.23,86,1
36,13701,8,6,0.19,1,7,10,9,Standard,1060,0.29,288,0
42,29256,6,4,0.09,2,28,17,3,Good,450,0.35,390,0
42,20170,10,5,0.25,2,47,10,8,Standard,1854,0.27,75,1
40,17663,0,3,0.03,1,6,9,1,Good,1327,0.33,221,0
23,57452,6,10,0.27,9,55,25,13,Bad,1567,0.26,243,0
44,9637,7,7,0.28,6,40,18,11,Bad,2574,0.29,116,1
24,116360,3,7,0.2,4,6,21,2,Standard,464,0.37,242,0
21,19563,8,7,0.29,6,29,24,11,Bad,2375,0.38,77,1
56,41563,5,4,0.06,3,13,8,9,Good,1306,0.37,386,0
54,72902,5,6,0.04,4,7,19,2,Good,1114,0.39,226,0
30,56286,7,5,0.15,5,33,15,12,Standard,2554,0.26,218,1
41,166837,4,3,0.08,0,9,7,1,Good,1402,0.37,192,1
26,126464,5,5,0.06,2,12,8,4,Good,688,0.45,290,0
26,98455,4,4,0.12,3,26,20,2,Standard,424,0.35,275,0
23,66387,4,5,0.12,6,23,22,11,Standard,1175,0.39,209,0
42,61807,4,5,0.18,4,30,15,5,Standard,668,0.3,197,0
54,43924,0,6,0.06,2,5,5,5,Good,780,0.27,245,0
44,119242,8,3,0.07,1,16,11,1,Standard,746,0.43,249,1
22,78810,6,5,0.16,2,7,20,6,Standard,54,0.31,248,0
35,20674,7,8,0.31,5,66,21,9,Bad,2827,0.24,168,0
46,21537,5,5,0.15,0,10,9,4,Standard,599,0.25,206,0
42,77751,10,10,0.19,5,40,21,8,Bad,2442,0.36,245,1
27,41848,8,7,0.11,1,16,17,2,Standard,616,0.23,395,0
54,36920,0,6,0.03,0,9,1,5,Good,881,0.26,328,0
36,39912,3,4,0.17,6,13,12,8,Standard,1734,0.38,204,0
42,100192,8,4,0.05,4,12,9,3,Standard,1221,0.39,305,0
36,42756,4,3,0.02,3,9,1,6,Good,884,0.34,310,0
35,50520,6,5,0.33,5,59,17,12,Bad,1535,0.29,105,0
45,20961,4,1,0.01,2,0,11,3,Good,103,0.32,378,0
34,27947,8,6,0.09,7,16,16,7,Standard,172,0.41,174,0
35,98983,4,4,0.05,3,9,19,7,Standard,296,0.34,286,0
25,81566,7,6,0.12,3,15,11,2,Good,231,0.33,363,0
23,58290,7,9,0.19,8,35,23,12,Bad,2818,0.27,137,0
23,18014,8,4,0.04,1,9,18,6,Standard,360,0.32,248,0
22,128163,5,7,0.07,4,14,3,5,Good,1494,0.37,225,1
49,35207,4,7,0.05,2,11,8,2,Good,871,0.27,300,1
45,27292,5,6,0.08,4,28,16,4,Standard,1434,0.37,75,0
41,84373,2,5,0.02,2,9,0,0,Good,1390,0.38,278,0
26,147327,5,5,0.07,1,8,18,11,Standard,738,0.37,225,0
34,47732,6,7,0.26,2,9,10,9,Standard,1558,0.32,164,1
34,31253,1,3,0.05,3,8,10,1,Good,342,0.36,208,0
35,8312,8,5,0.18,2,6,11,14,Standard,1945,0.28,82,0
27,37085,7,5,0.09,6,9,16,6,Standard,1224,0.35,101,0
27,57582,6,10,0.25,9,43,18,8,Bad,3805,0.31,146,0
53,63407,1,3,0.04,4,4,2,4,Good,768,0.29,236,0
37,17919,1,5,0.08,0,5,2,4,Good,69,0.3,238,0
27,10437,10,6,0.16,5,55,20,8,Bad,1824,0.25,221,1
32,39020,3,3,0.19,1,18,15,3,Standard,1213,0.31,250,0
25,20623,6,8,0.2,9,28,23,11,Bad,4973,0.26,156,1
24,39130,0,4,0.05,4,14,2,2,Good,218,0.37,310,0
28,16702,10,8,0.23,5,60,18,9,Bad,4536,0.25,88,0
42,112308,2,5,0.09,2,3,6,1,Good,666,0.31,203,0
48,35820,0,6,0.08,4,10,7,7,Good,731,0.25,244,0
39,35846,4,3,0.19,3,23,19,8,Standard,332,0.26,243,1
30,84687,1,6,0.07,2,1,5,2,Good,320,0.38,255,1
31,29101,6,3,0.05,0,21,9,9,Standard,1465,0.24,288,0
35,20120,8,6,0.26,7,28,16,9,Bad,2734,0.25,34,0
22,37360,10,5,0.33,5,44,12,11,Standard,1271,0.36,142,1
30,19936,4,6,0.06,0,13,17,5,Standard,1342,0.3,392,0
51,53543,5,7,0.15,4,24,5,3,Standard,112,0.32,228,0
45,36217,5,7,0.18,0,11,15,11,Standard,793,0.39,375,0
28,34798,0,5,0.12,1,7,10,1,Good,1214,0.3,380,0
21,9000,7,4,0.31,3,22,8,7,Standard,1662,0.37,179,1
29,35349,6,7,0.2,3,20,11,2,Standard,551,0.3,197,0
41,20889,6,10,0.19,5,52,21,13,Bad,4323,0.33,63,0
33,86274,6,7,0.12,3,10,12,0,Standard,138,0.39,246,0
40,32446,8,6,0.11,1,29,11,3,Standard,395,0.39,400,0
49,38155,3,4,0.05,1,8,1,6,Good,129,0.34,404,1
42,47370,5,6,0.14,1,16,20,0,Standard,1397,0.27,384,0
54,72363,5,3,0.08,3,0,3,7,Good,364,0.36,245,0
33,165799,0,3,0.02,1,8,9,1,Good,486,0.4,278,0
40,83491,8,7,0.16,0,14,9,6,Standard,1057,0.39,147,0
39,77326,4,4,0.09,1,3,0,3,Good,469,0.25,285,0
50,67551,5,3,0.2,4,22,17,8,Standard,268,0.3,308,0
30,19938,7,5,0.19,8,56,18,10,Bad,4203,0.32,156,1
45,62578,6,6,0.06,4,7,11,4,Standard,1045,0.29,234,0
21,38840,8,5,0.3,4,61,23,10,Bad,2529,0.36,206,1
22,21419,3,3,0.12,2,15,1,3,Good,307,0.23,335,0
41,11330,3,7,0.07,1,16,20,4,Standard,1154,0.34,344,0
47,18444,1,3,0.07,0,9,2,4,Good,1219,0.24,372,1
46,85515,5,3,0.11,3,13,2,1,Good,163,0.37,292,0
26,36589,8,4,0.11,0,30,11,8,Standard,83,0.39,346,0
42,18037,0,6,0.1,4,6,5,3,Good,173,0.24,362,0
39,68471,4,3,0.11,3,12,19,6,Standard,403,0.41,394,1
28,112671,2,4,0.12,0,6,6,8,Good,1221,0.43,333,0
43,99100,3,3,0.08,1,29,10,5,Standard,696,0.34,395,0
41,147583,6,7,0.09,0,7,18,10,Standard,194,0.41,292,0
41,134270,8,7,0.11,3,13,19,8,Standard,503,0.37,158,0
43,68088,7,7,0.1,1,6,21,2,Standard,1429,0.31,262,0
52,41911,3,5,0.13,1,15,14,4,Standard,332,0.24,226,0
47,38533,4,3,0.01,0,17,9,8,Good,431,0.23,366,0
38,17889,9,6,0.19,7,30,15,10,Bad,3693,0.4,113,1
47,63433,1,4,0.05,2,0,10,2,Good,347,0.39,200,0
25,139391,5,4,0.09,3,24,5,2,Good,611,0.41,400,1
44,45432,10,8,0.21,6,57,24,14,Bad,2157,0.34,153,1
27,9716,9,10,0.33,3,39,9,14,Standard,2198,0.27,155,1
53,21733,4,2,0.06,3,7,5,6,Good,47,0.28,284,0
46,116794,3,6,0.12,0,3,11,7,Good,226,0.36,238,0
38,122760,0,4,0.04,3,24,11,3,Good,707,0.42,214,1
41,42079,4,7,0.06,2,7,14,5,Standard,1460,0.32,221,0
46,17737,4,7,0.08,0,6,1,7,Good,1420,0.27,317,0
53,160591,3,5,0.12,4,11,2,3,Good,71,0.26,400,0
31,14066,8,9,0.18,7,55,19,12,Bad,4965,0.31,108,0
24,14901,7,7,0.13,1,13,17,3,Standard,932,0.39,237,0
46,20921,4,7,0.11,2,16,20,7,Standard,453,0.3,288,0
44,60148,7,7,0.19,6,7,14,8,Standard,903,0.35,238,0
41,79760,5,6,0.09,2,17,17,9,Standard,2406,0.34,234,1
38,60396,6,3,0.03,2,13,19,3,Good,633,0.41,227,0
33,124190,8,3,0.17,4,6,8,0,Standard,834,0.36,228,0
25,40857,10,7,0.33,6,23,26,6,Bad,1567,0.25,130,1
21,18063,4,3,0.15,5,15,21,9,Standard,1184,0.32,218,0
22,17807,6,5,0.08,3,16,16,1,Standard,378,0.27,202,0
35,16245,3,5,0.06,0,11,2,7,Good,744,0.38,344,0
35,35325,5,3,0.1,3,18,13,6,Standard,1037,0.37,369,1
50,9603,4,3,0.14,1,30,12,9,Standard,1451,0.23,401,0
25,22181,3,3,0.04,3,13,8,3,Good,1479,0.38,378,0
36,19029,4,4,0.13,2,8,23,7,Standard,544,0.34,89,0
31,30616,1,2,0.03,0,4,2,3,Good,1244,0.39,350,0
44,17147,2,3,0.04,0,6,1,4,Good,5,0.35,245,0
21,31655,2,4,0.04,2,5,3,0,Good,1344,0.37,194,0
44,16242,10,10,0.28,2,62,14,12,Standard,1382,0.34,80,1
55,111346,2,4,0.08,1,3,2,2,Good,1044,0.42,368,0
30,40701,8,9,0.26,3,31,16,13,Standard,2052,0.33,78,1
35,15333,6,3,0.07,2,20,19,2,Standard,630,0.33,346,0
38,12768,8,5,0.15,1,12,8,4,Standard,487,0.4,401,0
51,40608,2,1,0.05,3,4,2,6,Good,1420,0.33,224,0
39,32875,4,1,0.08,2,6,0,4,Good,122,0.26,207,0
52,163083,3,2,0.08,1,6,1,1,Good,799,0.4,377,0
27,86282,5,7,0.1,4,18,12,1,Good,144,0.34,218,0
45,66287,4,3,0.08,0,14,11,8,Standard,748,0.31,368,0
55,28276,5,4,0.1,4,20,9,4,Standard,123,0.37,365,0
21,33643,10,8,0.17,2,54,14,13,Standard,2379,0.37,167,1
27,11465,7,5,0.11,0,24,6,7,Standard,1422,0.37,180,1
40,110018,4,2,0.09,0,6,1,4,Good,430,0.38,279,0
54,11967,8,6,0.15,3,10,7,4,Standard,1301,0.27,242,0
51,27577,7,4,0.12,3,6,12,7,Standard,1465,0.29,233,0
37,95011,3,6,0.11,4,29,14,6,Standard,1166,0.41,257,0
31,177560,0,3,0.05,0,17,5,1,Good,376,0.37,292,0
31,10277,4,6,0.05,5,6,8,13,Standard,1333,0.37,244,0
38,94034,8,4,0.11,1,15,6,4,Good,775,0.29,266,1
32,83618,10,5,0.29,6,52,23,15,Bad,2624,0.23,138,0
25,7517,6,9,0.31,6,7,16,13,Standard,1504,0.27,219,1
36,18124,7,8,0.32,9,37,17,10,Bad,2854,0.28,116,0
41,61876,8,7,0.13,4,19,23,5,Standard,1282,0.29,132,0
30,38361,8,7,0.16,5,17,16,9,Bad,3546,0.37,105,0
26,78506,10,5,0.2,7,17,22,11,Bad,4127,0.27,118,0
36,17177,7,6,0.17,7,5,11,12,Standard,2072,0.38,160,0
27,82316,0,5,0.04,3,23,12,2,Good,42,0.32,220,1
21,36971,9,7,0.32,5,56,18,10,Bad,1685,0.39,185,1
23,136566,6,4,0.18,2,29,10,0,Standard,40,0.34,233,0
24,106666,6,6,0.12,5,12,15,6,Standard,1288,0.39,189,0
29,39831,1,2,0.06,1,12,11,6,Good,1,0.28,334,0
44,7854,8,8,0.2,7,47,22,15,Bad,1516,0.38,180,1
24,12349,4,7,0.17,1,9,15,0,Standard,896,0.38,284,0
42,16364,9,10,0.32,4,20,16,14,Bad,2234,0.37,100,0
52,104088,1,7,0.07,3,15,11,6,Good,515,0.3,287,0
29,20737,5,4,0.09,0,6,6,0,Good,1399,0.4,324,0
22,16203,6,10,0.33,7,45,16,11,Bad,2156,0.38,84,1
35,49329,6,5,0.2,1,13,14,3,Standard,1022,0.25,376,0
26,58048,3,3,0.01,2,13,3,3,Good,1020,0.42,315,0
53,139294,3,3,0.09,0,14,3,3,Good,499,0.44,258,0
23,45253,8,7,0.32,6,32,16,6,Bad,3970,0.34,62,0
21,41351,5,5,0.14,0,26,13,3,Standard,727,0.37,364,0
41,8283,8,4,0.17,5,26,9,6,Standard,1225,0.4,152,1
38,18040,5,5,0.27,5,10,18,6,Standard,1874,0.27,147,0
52,30635,3,5,0.13,4,20,14,0,Standard,349,0.39,332,0
51,173994,0,4,0.05,3,6,10,7,Good,714,0.38,189,0
46,60035,6,5,0.31,6,24,20,11,Bad,2985,0.26,59,0
32,9934,10,5,0.15,5,31,19,14,Bad,2743,0.39,33,0
52,37262,0,1,0.03,3,8,12,4,Good,311,0.35,195,0
